BLDG_ID,BLDG_NAME,ADDRESS,CITY,ZIPCODE,CSP_SCH_ID,SCH_ID,SCH_NAME,SCH_LABEL,SCH_TYPE,SHARED,COMPLEX,shape_wkt,POINT_X,POINT_Y
47.000000000000000,Madison Park Bldg #1,75 Malcolm X Blvd,Roxbury,02120,12101.000000000000000,1210.000000000000000,Madison Park High,Madison Park HS,HS, , ,POINT (-71.090289999999982 42.331750000000056),-71.090289999999982,42.331750000000056
48.000000000000000,Madison Park Bldg #3 - O'Bryant,55 Malcolm X Blvd,Roxbury,02120,1030.000000000000000,1030.000000000000000,O'Bryant Math & Sci.,O'Bryant School,6/7-12, , ,POINT (-71.088791999999955 42.332030000000032),-71.088791999999955,42.332030000000032
49.000000000000000,Timilty Bldg,205 Roxbury Street,Roxbury,02119,2040.000000000000000,2040.000000000000000,Timilty Middle,Timilty MS,MS, , ,POINT (-71.09096999999997 42.330390000000079),-71.090969999999970,42.330390000000079
50.000000000000000,Hale Bldg,51 Cedar Street,Roxbury,02119,4113.000000000000000,4113.000000000000000,Hale Elementary,Hale,ES, , ,POINT (-71.091039999999964 42.325540000000046),-71.091039999999964,42.325540000000046
51.000000000000000,Lewis Bldg,131 Walnut Avenue,Roxbury,02119,4242.000000000000000,4242.000000000000000,Higginson/Lewis K-8,Higginson/Lewis K-8,K-8, , ,POINT (-71.086308968999958 42.320939678000059),-71.086308968999958,42.320939678000059
53.000000000000000,Blue Hill Ave Eec Bldg,263 Blue Hill Ave,Roxbury,02119,4460.000000000000000,4460.000000000000000,Haynes EEC,Haynes EEC,ELC, , ,POINT (-71.078938533999974 42.314958190000027),-71.078938533999974,42.314958190000027
54.000000000000000,Trotter Bldg,135 Humboldt Avenue,Dorchester,02121,4580.000000000000000,4580.000000000000000,Trotter K-8,Trotter K-8,K-8, , ,POINT (-71.08784045699997 42.315731371000027),-71.087840456999970,42.315731371000027
55.000000000000000,Boston Latin Academy Bldg,205 Townsend Street,Boston,02121,1020.000000000000000,1020.000000000000000,Boston Latin Academy,Boston Latin Acad,6/7-12, , ,POINT (-71.084499999999935 42.31615000000005),-71.084499999999935,42.316150000000050
56.000000000000000,Ellis Bldg,302 Walnut Avenue,Roxbury,02119,4240.000000000000000,4240.000000000000000,Ellis Elementary,Ellis,ES, , ,POINT (-71.092890995999937 42.316325636000045),-71.092890995999937,42.316325636000045
57.000000000000000,Winthrop Bldg,35 Brookford Street,Dorchester,02125,4052.000000000000000,4052.000000000000000,Winthrop Elementary,Winthrop,ES, , ,POINT (-71.075626006999983 42.31819398600004),-71.075626006999983,42.318193986000040
58.000000000000000,King Bldg,77 Lawrence Avenue,Dorchester,02121,4055.000000000000000,4055.000000000000000,King K-8,King K-8,K-8, , ,POINT (-71.076195999999982 42.31129100000004),-71.076195999999982,42.311291000000040
59.000000000000000,Frederick Middle,270 Columbia Road,Dorchester,02121,2360.000000000000000,2360.000000000000000,Frederick Pilot Middle,Frederick MS,MS, , ,POINT (-71.075410231999967 42.309045360000027),-71.075410231999967,42.309045360000027
62.000000000000000,Holland Bldg,85 Olney Street,Dorchester,02121,4250.000000000000000,4250.000000000000000,Holland Elementary,Holland,ES, , ,POINT (-71.073858425999958 42.305609467000068),-71.073858425999958,42.305609467000068
63.000000000000000,Mather Bldg,1 Parish Street,Dorchester,02122,4350.000000000000000,4350.000000000000000,Mather Elementary,Mather,ES, , ,POINT (-71.061011182999948 42.308387548000042),-71.061011182999948,42.308387548000042
67.000000000000000,Marshall Bldg,35 Westville Street,Dorchester,02124,4345.000000000000000,4345.000000000000000,UP Academy Charter School of Dorchester,UP Academy of Dorchester,K-8, , ,POINT (-71.070728840999948 42.299917486000027),-71.070728840999948,42.299917486000027
69.000000000000000,Ohearn Bldg,1669 Dorchester Avenue,Dorchester,02122,4391.000000000000000,4391.000000000000000,Henderson Lower (K-3),Henderson Lower (K-3),K-12, , ,POINT (-71.062220055999944 42.293958066000073),-71.062220055999944,42.293958066000073
70.000000000000000,Murphy Bldg,1 Worrell Street,Dorchester,02122,4400.000000000000000,4400.000000000000000,Murphy K-8,Murphy K-8,K-8, , ,POINT (-71.049193474999981 42.294197516000054),-71.049193474999981,42.294197516000054
71.000000000000000,Kenny Bldg,19 Oakton Avenue,Dorchester,02122,4390.000000000000000,4390.000000000000000,Kenny Elementary,Kenny,ES, , ,POINT (-71.053190952999955 42.286541591000059),-71.053190952999955,42.286541591000059
72.000000000000000,Wilson Bldg,18 Croftland Avenue,Dorchester,02124,1140.000000000000000,1140.000000000000000,Henderson Upper (4-12),Henderson Upper (4-12),K-12, , ,POINT (-71.069569336999962 42.281253069000059),-71.069569336999962,42.281253069000059
73.000000000000000,Taylor Bldg,1060 Morton Street,Mattapan,02126,4151.000000000000000,4151.000000000000000,Taylor Elementary,Taylor,ES, , ,POINT (-71.077429973999983 42.277852089000078),-71.077429973999983,42.277852089000078
74.000000000000000,Thompson Bldg,100 Maxwell Street,Dorchester,02124,1990.000000000000000,1990.000000000000000,Boston International HS,Boston Intl HS,Special,Shared, ,POINT (-71.08091000099995 42.281410000000051),-71.080910000999950,42.281410000000051
74.000000000000000,Thompson Bldg,100 Maxwell Street,Dorchester,02124,1991.000000000000000,1991.000000000000000,Newcomers Academy,Newcomers Acad,Special,Shared, ,POINT (-71.08091000099995 42.281410000000051),-71.080910000999950,42.281410000000051
77.000000000000000,Mildred Avenue Bldg,5 Mildred Avenue,Mattapan,02126,4671.000000000000000,4671.000000000000000,Mildred Avenue K-8,Mildred Ave K-8,K-8, , ,POINT (-71.090428999999972 42.276752000000045),-71.090428999999972,42.276752000000045
78.000000000000000,Dorchester Ed. Bldg #1 - Main,9 Peacevale Road,Dorchester,02124,1460.000000000000000,1460.000000000000000,TechBoston Academy,TechBoston,6/7-12, , ,POINT (-71.076790862999985 42.287783495000042),-71.076790862999985,42.287783495000042
80.000000000000000,Lee Bldg,155 Talbot Avenue,Dorchester,02124,4290.000000000000000,4290.000000000000000,Lee Elementary,Lee School (2-6),K-8, , ,POINT (-71.080374824999979 42.292429445000039),-71.080374824999979,42.292429445000039
79.000000000000000,Fifield Bldg,25 Dunbar Ave.,Dorchester,02124,4291.000000000000000,4291.000000000000000,Lee Academy,Lee Academy (K0-1),ES, , ,POINT (-71.073008035999976 42.28660026700004),-71.073008035999976,42.286600267000040
82.000000000000000,Holmes Bldg,40 School Street,Dorchester,02124,4084.000000000000000,4084.000000000000000,Holmes Elementary,Holmes,ES, , ,POINT (-71.075599666999949 42.296779838000077),-71.075599666999949,42.296779838000077
85.000000000000000,Lewenberg Bldg,20 Outlook Road,Mattapan,02126,4600.000000000000000,4600.000000000000000,Young Achievers K-8,Young Achievers K-8,K-8, , ,POINT (-71.095001735999972 42.282306003000031),-71.095001735999972,42.282306003000031
86.000000000000000,Mattahunt Bldg,100 Hebron Street,Mattapan,02126,4690.000000000000000,4690.000000000000000,Mattahunt Elementary,Mattahunt,ES, , ,POINT (-71.104088841999953 42.275806654000064),-71.104088841999953,42.275806654000064
87.000000000000000,Chittick Bldg,154 Ruskindale Road,Mattapan,02126,4070.000000000000000,4070.000000000000000,Chittick Elementary,Chittick,ES, , ,POINT (-71.104779999999948 42.267250000000047),-71.104779999999948,42.267250000000047
65.000000000000000,Cleveland Bldg,11 Charles Street,Dorchester,02122,1103.000000000000000,1103.000000000000000,Comm Acad Sci Health,CASH,HS,Shared, ,POINT (-71.061728831999972 42.301120129000026),-71.061728831999972,42.301120129000026
91.000000000000000,Philbrick Bldg,40 Philbrick Street,Roslindale,02131,4561.000000000000000,4561.000000000000000,Philbrick Elementary,Philbrick,ES, , ,POINT (-71.117739999999969 42.285400000000038),-71.117739999999969,42.285400000000038
92.000000000000000,Haley Bldg,570 American Legion Highway,Roslindale,02131,4210.000000000000000,4210.000000000000000,Haley Elementary,Haley,K-8, , ,POINT (-71.107719998999983 42.28675000000004),-71.107719998999983,42.286750000000040
93.000000000000000,Parkman Bldg,25 Walk Hill Street,Jamaica Plain,02130,4661.000000000000000,4661.000000000000000,BTU K-8 Pilot,BTU Pilot School K-8,K-8, , ,POINT (-71.115939999999966 42.294630000000041),-71.115939999999966,42.294630000000041
96.000000000000000,Roosevelt Bldg,95 Needham Road,Hyde Park,02136,4192.000000000000000,4192.000000000000000,Roosevelt Upper (2-7),Roosevelt K-8 (Upper),K-8, , ,POINT (-71.12345056099997 42.242942111000048),-71.123450560999970,42.242942111000048
98.000000000000000,Channing Bldg,35 Sunnyside Street,Hyde Park,02136,4201.000000000000000,4201.000000000000000,Channing Elementary,Channing,ES, , ,POINT (-71.133319999999969 42.251620001000049),-71.133319999999969,42.251620001000049
99.000000000000000,Grew Bldg,40 Gordon Avenue,Hyde Park,02136,4200.000000000000000,4200.000000000000000,Grew Elementary,Grew,ES, , ,POINT (-71.127319999999941 42.256760000000043),-71.127319999999941,42.256760000000043
100.000000000000000,Conley Bldg,450 Poplar Street,Roslindale,02131,4080.000000000000000,4080.000000000000000,Conley Elementary,Conley,ES, , ,POINT (-71.127050000999986 42.274790000000053),-71.127050000999986,42.274790000000053
101.000000000000000,Irving Bldg,105 Cummins Highway,Roslindale,02131,2140.000000000000000,2140.000000000000000,Irving Middle,Irving MS,MS, , ,POINT (-71.12492999899996 42.283630000000073),-71.124929998999960,42.283630000000073
102.000000000000000,Sumner Bldg,15 Basile Street,Roslindale,02131,4560.000000000000000,4560.000000000000000,Sumner Elementary,Sumner,ES, , ,POINT (-71.126839998999969 42.286450000000059),-71.126839998999969,42.286450000000059
105.000000000000000,Fuller Bldg,25 Glen Road,Jamaica Plain,02130,1340.000000000000000,1340.000000000000000,Community Academy,Community Acad,Special, , ,POINT (-71.103489998999976 42.308920000000057),-71.103489998999976,42.308920000000057
107.000000000000000,Hernandez Bldg,61 School Street,Roxbury,02119,4053.000000000000000,4053.000000000000000,Hernandez K-8,Hernandez K-8,K-8, , ,POINT (-71.098119605999955 42.313929220000034),-71.098119605999955,42.313929220000034
108.000000000000000,English Hs Bldg,144 Mcbride Street,Jamaica Plain,02130,1080.000000000000000,1080.000000000000000,English High,English HS,HS, , ,POINT (-71.109599999999944 42.305999999000051),-71.109599999999944,42.305999999000051
109.000000000000000,Mendell Bldg,164 School Street,Roxbury,02119,4370.000000000000000,4370.000000000000000,Mendell Elementary,Mendell,ES, , ,POINT (-71.101609999999937 42.316550001000053),-71.101609999999937,42.316550001000053
110.000000000000000,"Kennedy, J  Bldg",7 Bolster Street,Jamaica Plain,02130,4270.000000000000000,4270.000000000000000,Kennedy John F Elemen,JF Kennedy,ES, , ,POINT (-71.105838778999953 42.321776662000048),-71.105838778999953,42.321776662000048
111.000000000000000,Hennigan Bldg,200 Heath Street,Jamaica Plain,02130,4231.000000000000000,4231.000000000000000,West Zone ELC,West Zone ELC,ELC,Shared, ,POINT (-71.106935165999971 42.326284092000037),-71.106935165999971,42.326284092000037
113.000000000000000,Tobin Bldg,40 Smith Street,Roxbury,02120,4570.000000000000000,4570.000000000000000,Tobin K-8,Tobin K-8,K-8, , ,POINT (-71.098290000999953 42.333010000000058),-71.098290000999953,42.333010000000058
115.000000000000000,Boston Latin School Bldg,78 Avenue Louis Pasteur,Boston,02115,1010.000000000000000,1010.000000000000000,Boston Latin School,Boston Latin Sch,6/7-12, , ,POINT (-71.101689999999962 42.337890000000073),-71.101689999999962,42.337890000000073
116.000000000000000,Health Careers Academy,110 The Fenway,Boston,02115,1440.000000000000000,1440.000000000000000,Kennedy Health Careers Academy,Kennedy HCA,HS, , ,POINT (-71.091529999999977 42.341449999000076),-71.091529999999977,42.341449999000076
118.000000000000000,Mission Hill Bldg,67 Allegheny Street,Roxbury,02120,1265.000000000000000,1265.000000000000000,Fenway High,Fenway HS,HS, , ,POINT (-71.099177418999943 42.330579611000076),-71.099177418999943,42.330579611000076
118.000000000000000,Ipswich St Bldg,174 Ipswich Street,Boston,02215,1420.000000000000000,1420.000000000000000,Boston Arts Academy,BAA,HS, , ,POINT (-71.094320677999974 42.346763943000042),-71.094320677999974,42.346763943000042
119.000000000000000,Mckinley Peterborough Bldg,97 Peterborough Street,Boston,02215,1293.000000000000000,1293.000000000000000,McKinley Prep High Sch,McKinley Prep HS,Special, , ,POINT (-71.099259999999958 42.343430000000069),-71.099259999999958,42.343430000000069
120.000000000000000,Mckinley St Mary'S St Bldg,50 St. Mary Street,Boston,02215,1292.000000000000000,1292.000000000000000,McKinley Middle,McKinley MS,Special, , ,POINT (-71.106759999999952 42.347940000000051),-71.106759999999952,42.347940000000051
121.000000000000000,"Curley, J.  Bldg",40 Pershing Road,Jamaica Plain,02130,42721.000000000000000,4272.000000000000000,Curley Lower (K1-5),Curley K-8 (Lower),K-8, , ,POINT (-71.114218306999987 42.318676813000025),-71.114218306999987,42.318676813000025
122.000000000000000,"Curley, Mary  Bldg",493 Centre Street,Jamaica Plain,02130,42722.000000000000000,4272.000000000000000,Curley Upper (6-8),Curley K-8 (Upper),K-8, , ,POINT (-71.112949999999955 42.318500000000029),-71.112949999999955,42.318500000000029
124.000000000000000,Manning Bldg,130 Louders Lane,Jamaica Plain,02130,4311.000000000000000,4311.000000000000000,Manning Elementary,Manning,ES, , ,POINT (-71.131489999999985 42.305580000000077),-71.131489999999985,42.305580000000077
126.000000000000000,Bates Bldg,426 Beech Street,Roslindale,02131,4081.000000000000000,4081.000000000000000,Bates Elementary,Bates,ES, , ,POINT (-71.135329999999954 42.277760000000058),-71.135329999999954,42.277760000000058
127.000000000000000,Mozart Bldg,236 Beech Street,Roslindale,02131,4082.000000000000000,4082.000000000000000,Mozart Elementary,Mozart,ES, , ,POINT (-71.14104999999995 42.281220000000076),-71.141049999999950,42.281220000000076
128.000000000000000,Russett Road Bldg,140 Russett Road,West Roxbury,02132,4033.000000000000000,4033.000000000000000,Kilmer Upper (4-8),Kilmer K-8 (Upper),K-8, , ,POINT (-71.15236699999997 42.292652000000032),-71.152366999999970,42.292652000000032
129.000000000000000,Beethoven Bldg,5125 Washington Street,West Roxbury,02132,4030.000000000000000,4030.000000000000000,Beethoven Elementary,Beethoven (K1-3),ES, , ,POINT (-71.156129999999962 42.263429999000039),-71.156129999999962,42.263429999000039
130.000000000000000,Kilmer Bldg,35 Baker Street,West Roxbury,02132,4031.000000000000000,4031.000000000000000,Kilmer Lower (K1-3),Kilmer K-8 (Lower),K-8, , ,POINT (-71.162569505999954 42.271877167000071),-71.162569505999954,42.271877167000071
131.000000000000000,West Roxbury Ed. Bldg,1205 V.F.W. Parkway,West Roxbury,02132,1253.000000000000000,1253.000000000000000,Urban Science Academy,Urban Science Academy,HS,Shared,West Roxbury EC,POINT (-71.174339999999972 42.282259999000075),-71.174339999999972,42.282259999000075
132.000000000000000,"Shaw, R.G.  Bldg",20 Mt. Vernon Street,West Roxbury,02132,4331.000000000000000,4331.000000000000000,Lyndon K-8,Lyndon K-8,K-8, , ,POINT (-71.158369999999934 42.282990000000041),-71.158369999999934,42.282990000000041
133.000000000000000,Edison Bldg,60 Glenmont Road,Brighton,02135,4178.000000000000000,4178.000000000000000,Edison K-8,Edison K-8,K-8, , ,POINT (-71.160189999999943 42.345580000000041),-71.160189999999943,42.345580000000041
135.000000000000000,"Lyon, Mary  Bldg",50 Beechcroft Street,Brighton,02135,4171.000000000000000,4171.000000000000000,Lyon K-8,Lyon K-8,K-12, , ,POINT (-71.161499999999933 42.35107000000005),-71.161499999999933,42.351070000000050
136.000000000000000,Garfield Bldg,95 Beechcroft Street,Brighton,02135,1171.000000000000000,1171.000000000000000,"Lyon, Mary 9-12",Lyon 9-12,K-12, , ,POINT (-71.160759999999982 42.352119999000081),-71.160759999999982,42.352119999000081
137.000000000000000,Winship Bldg,54 Dighton Street,Brighton,02135,4173.000000000000000,4173.000000000000000,Winship Elementary,Winship,ES, , ,POINT (-71.155347977999952 42.347593036000035),-71.155347977999952,42.347593036000035
139.000000000000000,Taft Bldg,20 Warren Street,Brighton,02135,1230.000000000000000,1230.000000000000000,Another Course to College,ACC,HS,Shared, ,POINT (-71.145286044999978 42.35056411000005),-71.145286044999978,42.350564110000050
140.000000000000000,Brighton High School Bldg,25 Warren Street,Brighton,02135,1040.000000000000000,1040.000000000000000,Brighton High,Brighton HS,HS, , ,POINT (-71.145489998999949 42.349080000000072),-71.145489998999949,42.349080000000072
141.000000000000000,Baldwin Bldg,121 Corey Road,Brighton,02135,4621.000000000000000,4621.000000000000000,Baldwin ELPA,Baldwin ELPA,ELC, , ,POINT (-71.140510000999939 42.342030001000069),-71.140510000999939,42.342030001000069
142.000000000000000,Jackson Mann Bldg,40 Armington Street,Allston,02134,4610.000000000000000,4610.000000000000000,Horace Mann,Horace Mann K-12,Special,Shared, ,POINT (-71.137699999999938 42.352050000000077),-71.137699999999938,42.352050000000077
142.000000000000000,Jackson Mann Bldg,40 Armington Street,Allston,02134,4620.000000000000000,4620.000000000000000,Jackson/Mann K-8,Jackson/Mann K-8,K-8,Shared, ,POINT (-71.137699999999938 42.352050000000077),-71.137699999999938,42.352050000000077
89.000000000000000,Hyde Park EC,655 Metropolitan Ave,Hyde Park,02136,1285.000000000000000,1285.000000000000000,New Mission High,New Mission HS,HS,Shared, ,POINT (-71.117723226999942 42.263208411000051),-71.117723226999942,42.263208411000051
144.000000000000000,Gardner Bldg,30 Athol Street,Allston,02134,4160.000000000000000,4160.000000000000000,Gardner Elementary,Gardner,K-8, , ,POINT (-71.134110000999954 42.360760000000028),-71.134110000999954,42.360760000000028
145.000000000000000,Ohrenberger Bldg,175 West Boundary Road,West Roxbury,02132,4410.000000000000000,4410.000000000000000,Ohrenberger Elementary,Ohrenberger 3-8,K-8, , ,POINT (-71.149609998999949 42.260750001000076),-71.149609998999949,42.260750001000076
146.000000000000000,Everett Bldg,71 Pleasant Street,Dorchester,02125,4140.000000000000000,4140.000000000000000,Everett Elementary,Everett,ES, , ,POINT (-71.05976917199996 42.313678947000028),-71.059769171999960,42.313678947000028
148.000000000000000,"Shaw, P.A. Bldg",429 Norfolk Street,Dorchester,02124,4670.000000000000000,4670.000000000000000,P.A. Shaw,P.A. Shaw,ES, , ,POINT (-71.086839729999951 42.282112287000075),-71.086839729999951,42.282112287000075
149.000000000000000,"Greenwood, S Bldg",189 Glenway Street,Dorchester,02121,4130.000000000000000,4130.000000000000000,Greenwood Sarah K-8,S. Greenwood K-8,K-8, , ,POINT (-71.080661422999981 42.296551453000063),-71.080661422999981,42.296551453000063
150.000000000000000,Burke High School Bldg,60 Washington Street,Dorchester,02121,1120.000000000000000,1120.000000000000000,Burke High,Burke HS,HS, , ,POINT (-71.081624640999962 42.306810098000028),-71.081624640999962,42.306810098000028
152.000000000000000,Dever Bldg,325 Mt. Vernon Street,Dorchester,02125,4100.000000000000000,4100.000000000000000,Dever Elementary,Dever,ES, , ,POINT (-71.042739999999981 42.317620000000034),-71.042739999999981,42.317620000000034
153.000000000000000,Mccormack Bldg,315 Mt. Vernon Street,Dorchester,02125,2190.000000000000000,2190.000000000000000,McCormack Middle,McCormack MS,MS, , ,POINT (-71.043499998999948 42.318020000000047),-71.043499998999948,42.318020000000047
156.000000000000000,Condon Bldg,200 D Street,South Boston,02127,4630.000000000000000,4630.000000000000000,Condon Elementary,Condon K-8,K-8, , ,POINT (-71.052150634999975 42.338017224000055),-71.052150634999975,42.338017224000055
998.000000000000000,New Roosevelt Bldg,30 Millstone Road,Hyde Park,02136,4193.000000000000000,4193.000000000000000,Roosevelt K-8 (K1-1),Roosevelt K-8 (Lower),K-8, , ,POINT (-71.132879999999943 42.233890000000031),-71.132879999999943,42.233890000000031
2.000000000000000,"Bradley Bldg
",110 Beachview Road,East Boston,02128,4062.000000000000000,4062.000000000000000,Bradley Elementary,Bradley,ES, , ,POINT (-71.005044500999986 42.391607498000042),-71.005044500999986,42.391607498000042
